,country,type,direction,interval_index,time_start_cet,time_end_cet,entsoe_reservation_price,currency,realization_day
19334,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-10-24
19335,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-10-24
19336,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-10-24
19337,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-10-24
19338,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-10-24
19339,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-10-24
19340,SK,mFRR,Up,1,00:00:00,01:00:00,4.41,EUR,2021-10-24
19341,SK,mFRR,Up,2,01:00:00,02:00:00,4.41,EUR,2021-10-24
19342,SK,mFRR,Up,3,02:00:00,03:00:00,4.41,EUR,2021-10-24
19343,SK,mFRR,Up,4,03:00:00,04:00:00,4.41,EUR,2021-10-24
19344,SK,mFRR,Up,5,04:00:00,05:00:00,4.41,EUR,2021-10-24
19345,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-10-24
19346,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-10-24
19347,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-10-24
19348,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-10-24
19349,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-10-24
19350,SK,mFRR,Up,11,10:00:00,11:00:00,4.41,EUR,2021-10-24
19351,SK,mFRR,Up,12,11:00:00,12:00:00,4.41,EUR,2021-10-24
19352,SK,mFRR,Up,13,12:00:00,13:00:00,4.41,EUR,2021-10-24
19353,SK,mFRR,Up,14,13:00:00,14:00:00,4.41,EUR,2021-10-24
19354,SK,mFRR,Up,15,14:00:00,15:00:00,4.41,EUR,2021-10-24
19355,SK,mFRR,Up,16,15:00:00,16:00:00,4.41,EUR,2021-10-24
19356,SK,mFRR,Up,17,16:00:00,17:00:00,4.41,EUR,2021-10-24
19357,SK,mFRR,Up,18,17:00:00,18:00:00,4.41,EUR,2021-10-24
19358,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-10-24
19359,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-10-24
19360,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-10-24
19361,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-10-24
19362,SK,mFRR,Up,23,22:00:00,23:00:00,4.41,EUR,2021-10-24
19363,SK,mFRR,Up,24,23:00:00,00:00:00,4.41,EUR,2021-10-24
19364,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-10-24
19365,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-10-24
19366,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-10-24
19367,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-10-24
19368,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-10-24
19369,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-10-24
19370,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-10-24
19371,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-10-24
19372,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-10-24
19373,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-10-24
19374,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-10-24
19375,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-10-24
19376,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-10-24
19377,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-10-24
19378,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-10-24
19379,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-10-24
19380,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-10-24
19381,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-10-24
19382,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-10-24
19383,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-10-24
19384,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-10-24
19385,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-10-24
19386,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-10-24
19387,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-10-24
19388,SK,mFRR,Down,1,00:00:00,01:00:00,5.0,EUR,2021-08-12
19389,SK,mFRR,Down,2,01:00:00,02:00:00,5.0,EUR,2021-08-12
19390,SK,mFRR,Down,3,02:00:00,03:00:00,5.0,EUR,2021-08-12
19391,SK,mFRR,Down,4,03:00:00,04:00:00,5.0,EUR,2021-08-12
19392,SK,mFRR,Down,5,04:00:00,05:00:00,5.0,EUR,2021-08-12
19393,SK,mFRR,Down,6,05:00:00,06:00:00,5.0,EUR,2021-08-12
19394,SK,mFRR,Down,7,06:00:00,07:00:00,5.0,EUR,2021-08-12
19395,SK,mFRR,Down,8,07:00:00,08:00:00,5.0,EUR,2021-08-12
19396,SK,mFRR,Down,9,08:00:00,09:00:00,5.0,EUR,2021-08-12
19397,SK,mFRR,Down,10,09:00:00,10:00:00,5.0,EUR,2021-08-12
19398,SK,mFRR,Down,11,10:00:00,11:00:00,5.0,EUR,2021-08-12
19399,SK,mFRR,Down,12,11:00:00,12:00:00,5.0,EUR,2021-08-12
19400,SK,mFRR,Down,13,12:00:00,13:00:00,5.0,EUR,2021-08-12
19401,SK,mFRR,Down,14,13:00:00,14:00:00,5.0,EUR,2021-08-12
19402,SK,mFRR,Down,15,14:00:00,15:00:00,5.0,EUR,2021-08-12
19403,SK,mFRR,Down,16,15:00:00,16:00:00,5.0,EUR,2021-08-12
19404,SK,mFRR,Down,17,16:00:00,17:00:00,5.0,EUR,2021-08-12
19405,SK,mFRR,Down,18,17:00:00,18:00:00,5.0,EUR,2021-08-12
19406,SK,mFRR,Down,19,18:00:00,19:00:00,5.0,EUR,2021-08-12
19407,SK,mFRR,Down,20,19:00:00,20:00:00,5.0,EUR,2021-08-12
19408,SK,mFRR,Down,21,20:00:00,21:00:00,5.0,EUR,2021-08-12
19409,SK,mFRR,Down,22,21:00:00,22:00:00,5.0,EUR,2021-08-12
19410,SK,mFRR,Down,23,22:00:00,23:00:00,5.0,EUR,2021-08-12
19411,SK,mFRR,Down,24,23:00:00,00:00:00,5.0,EUR,2021-08-12
19412,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-08-12
19413,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-08-12
19414,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-08-12
19415,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-08-12
19416,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-08-12
19417,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-08-12
19418,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-08-12
19419,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-08-12
19420,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-08-12
19421,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-08-12
19422,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-08-12
19423,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-08-12
19424,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-08-12
19425,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-08-12
19426,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-08-12
19427,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-08-12
19428,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-08-12
19429,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-08-12
19430,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-08-12
19431,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-08-12
19432,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-08-12
19433,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-08-12
19434,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-08-12
19435,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-08-12
19436,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-07-26
19437,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-07-26
19438,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-07-26
19439,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-07-26
19440,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-07-26
19441,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-07-26
19442,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-07-26
19443,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-07-26
19444,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-07-26
19445,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-07-26
19446,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-07-26
19447,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-07-26
19448,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-07-26
19449,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-07-26
19450,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-07-26
19451,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-07-26
19452,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-07-26
19453,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-07-26
19454,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-07-26
19455,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-07-26
19456,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-07-26
19457,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-07-26
19458,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-07-26
19459,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-07-26
19460,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-07-26
19461,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-07-26
19462,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-07-26
19463,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-07-26
19464,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-07-26
19465,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-07-26
19466,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-07-26
19467,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-07-26
19468,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-07-26
19469,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-07-26
19470,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-07-26
19471,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-07-26
19472,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-07-26
19473,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-07-26
19474,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-07-26
19475,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-07-26
19476,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-07-26
19477,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-07-26
19478,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-07-26
19479,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-07-26
19480,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-07-26
19481,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-07-26
19482,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-07-26
19483,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-07-26
19484,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-07-26
19485,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-07-26
19486,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-07-26
19487,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-07-26
19488,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-07-26
19489,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-07-26
19490,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-07-26
19491,SK,mFRR,Down,8,07:00:00,08:00:00,2.59,EUR,2021-07-26
19492,SK,mFRR,Down,9,08:00:00,09:00:00,2.59,EUR,2021-07-26
19493,SK,mFRR,Down,10,09:00:00,10:00:00,2.59,EUR,2021-07-26
19494,SK,mFRR,Down,11,10:00:00,11:00:00,2.59,EUR,2021-07-26
19495,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-07-26
19496,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-07-26
19497,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-07-26
19498,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-07-26
19499,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-07-26
19500,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-07-26
19501,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-07-26
19502,SK,mFRR,Down,19,18:00:00,19:00:00,2.59,EUR,2021-07-26
19503,SK,mFRR,Down,20,19:00:00,20:00:00,2.59,EUR,2021-07-26
19504,SK,mFRR,Down,21,20:00:00,21:00:00,2.59,EUR,2021-07-26
19505,SK,mFRR,Down,22,21:00:00,22:00:00,2.59,EUR,2021-07-26
19506,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-07-26
19507,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-07-26
19508,SK,mFRR,Down,1,00:00:00,01:00:00,5.0,EUR,2021-07-26
19509,SK,mFRR,Down,2,01:00:00,02:00:00,5.0,EUR,2021-07-26
19510,SK,mFRR,Down,3,02:00:00,03:00:00,5.0,EUR,2021-07-26
19511,SK,mFRR,Down,4,03:00:00,04:00:00,5.0,EUR,2021-07-26
19512,SK,mFRR,Down,5,04:00:00,05:00:00,5.0,EUR,2021-07-26
19513,SK,mFRR,Down,6,05:00:00,06:00:00,5.0,EUR,2021-07-26
19514,SK,mFRR,Down,7,06:00:00,07:00:00,5.0,EUR,2021-07-26
19515,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-07-26
19516,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-07-26
19517,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-07-26
19518,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-07-26
19519,SK,mFRR,Down,12,11:00:00,12:00:00,5.0,EUR,2021-07-26
19520,SK,mFRR,Down,13,12:00:00,13:00:00,5.0,EUR,2021-07-26
19521,SK,mFRR,Down,14,13:00:00,14:00:00,5.0,EUR,2021-07-26
19522,SK,mFRR,Down,15,14:00:00,15:00:00,5.0,EUR,2021-07-26
19523,SK,mFRR,Down,16,15:00:00,16:00:00,5.0,EUR,2021-07-26
19524,SK,mFRR,Down,17,16:00:00,17:00:00,5.0,EUR,2021-07-26
19525,SK,mFRR,Down,18,17:00:00,18:00:00,5.0,EUR,2021-07-26
19526,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-07-26
19527,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-07-26
19528,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-07-26
19529,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-07-26
19530,SK,mFRR,Down,23,22:00:00,23:00:00,5.0,EUR,2021-07-26
19531,SK,mFRR,Down,24,23:00:00,00:00:00,5.0,EUR,2021-07-26
19532,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-08-12
19533,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-08-12
19534,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-08-12
19535,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-08-12
19536,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-08-12
19537,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-08-12
19538,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-08-12
19539,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-08-12
19540,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-08-12
19541,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-08-12
19542,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-08-12
19543,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-08-12
19544,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-08-12
19545,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-08-12
19546,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-08-12
19547,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-08-12
19548,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-08-12
19549,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-08-12
19550,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-08-12
19551,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-08-12
19552,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-08-12
19553,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-08-12
19554,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-08-12
19555,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-08-12
19556,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-08-12
19557,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-08-12
19558,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-08-12
19559,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-08-12
19560,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-08-12
19561,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-08-12
19562,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-08-12
19563,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-08-12
19564,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-08-12
19565,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-08-12
19566,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-08-12
19567,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-08-12
19568,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-08-12
19569,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-08-12
19570,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-08-12
19571,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-08-12
19572,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-08-12
19573,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-08-12
19574,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-08-12
19575,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-08-12
19576,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-08-12
19577,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-08-12
19578,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-08-12
19579,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-08-12
19580,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-09-01
19581,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-09-01
19582,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-09-01
19583,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-09-01
19584,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-09-01
19585,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-09-01
19586,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-09-01
19587,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-09-01
19588,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-09-01
19589,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-09-01
19590,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-09-01
19591,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-09-01
19592,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-09-01
19593,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-09-01
19594,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-09-01
19595,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-09-01
19596,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-09-01
19597,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-09-01
19598,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-09-01
19599,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-09-01
19600,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-09-01
19601,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-09-01
19602,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-09-01
19603,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-09-01
19604,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2021-09-01
19605,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2021-09-01
19606,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2021-09-01
19607,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2021-09-01
19608,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2021-09-01
19609,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2021-09-01
19610,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2021-09-01
19611,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2021-09-01
19612,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2021-09-01
19613,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2021-09-01
19614,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2021-09-01
19615,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2021-09-01
19616,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2021-09-01
19617,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2021-09-01
19618,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2021-09-01
19619,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2021-09-01
19620,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2021-09-01
19621,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2021-09-01
19622,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2021-09-01
19623,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2021-09-01
19624,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2021-09-01
19625,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2021-09-01
19626,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2021-09-01
19627,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2021-09-01
19628,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2021-09-01
19629,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2021-09-01
19630,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2021-09-01
19631,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2021-09-01
19632,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2021-09-01
19633,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2021-09-01
19634,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2021-09-01
19635,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2021-09-01
19636,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2021-09-01
19637,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2021-09-01
19638,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2021-09-01
19639,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2021-09-01
19640,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2021-09-01
19641,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2021-09-01
19642,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2021-09-01
19643,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2021-09-01
19644,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2021-09-01
19645,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2021-09-01
19646,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2021-09-01
19647,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2021-09-01
19648,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2021-09-01
19649,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2021-09-01
19650,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2021-09-01
19651,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2021-09-01
19652,SK,mFRR,Down,1,00:00:00,01:00:00,5.0,EUR,2021-09-01
19653,SK,mFRR,Down,2,01:00:00,02:00:00,5.0,EUR,2021-09-01
19654,SK,mFRR,Down,3,02:00:00,03:00:00,5.0,EUR,2021-09-01
19655,SK,mFRR,Down,4,03:00:00,04:00:00,5.0,EUR,2021-09-01
19656,SK,mFRR,Down,5,04:00:00,05:00:00,5.0,EUR,2021-09-01
19657,SK,mFRR,Down,6,05:00:00,06:00:00,5.0,EUR,2021-09-01
